LastFoundTime,RiskName,RiskId,InstanceId,InstanceName,RegionId,PublicIp,PrivateIp,Item,Type,Level,Status
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning` is set to `Enabled: 90% or less`,Microsoft Security Solutions (MSS),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Prohibit installation and configuration of Network Bridge on your DNS domain network` is set to `Enabled`,Network Parameters (Host and Router),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Require domain users to elevate when setting a network's location` is set to `Enabled`,Network Parameters (Host and Router),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure 'Configure registry policy processing: Do not apply during periodic background processing' is set to 'Enabled: FALSE',System management template (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Configure registry policy processing: Process even if the Group Policy objects have not changed` is set to `Enabled: TRUE`,System management template (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Always use classic logon` is set to `Enabled`,System management template (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Configure Solicited Remote Assistance` is set to `Disabled`,System management template (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Enable RPC Endpoint Mapper Client Authentication` is set to `Enabled` (MS only),System management template (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Disallow Autoplay for non-volume devices` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Set the default behavior for AutoRun` is set to `Enabled: Do not execute any autorun commands`,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Autoplay` is set to `Enabled: All drives`,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not display the password reveal button` is set to `Enabled`,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off desktop gadgets` is set to `Enabled`,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn Off user-installed desktop gadgets` is set to `Enabled`,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Application: Specify the maximum log file size (KB)` is set to `Enabled: 32,768 or greater` ",Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Security: Specify the maximum log file size (KB)` is set to `Enabled: 196,608 or greater` ",Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Setup: Specify the maximum log file size (KB)` is set to `Enabled: 32,768 or greater` ",Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `System: Specify the maximum log file size (KB)` is set to `Enabled: 32,768 or greater` ",Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not allow passwords to be saved` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not allow drive redirection` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Always prompt for password upon connection` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Require secure RPC communication` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Set client connection encryption level` is set to `Enabled:High Level` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Prevent downloading of enclosures` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Configure Default consent` is set to `Enabled: Always ask before sending data` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn on PowerShell Script Block Logging` is set to `Disabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Disallow Digest authentication` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Disallow WinRM from storing RunAs credentials` is set to `Enabled` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Configure Automatic Updates: Scheduled install day` is set to `0 - Every day` ,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Reschedule Automatic Updates scheduled installations` is set to `Enabled: 1 minute`,Windows component (computer),medium,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Log on as a batch job` is set to `Administrators`,User rights assignment,low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Accounts: Administrator account status` is set to `Disabled`,Security Options,low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `MSS: (KeepAliveTime) How often keep-alive packets are sent in milliseconds` is set to `Enabled: 300,000 or 5 minutes (recommended)`",Microsoft Security Solutions (MSS),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `MSS: (PerformRouterDiscovery) Allow IRDP to detect and configure Default Gateway addresses (could lead to DoS)` is set to `Disabled`,Microsoft Security Solutions (MSS),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `MSS: (TcpMaxDataRetransmissions IPv6) How many times unacknowledged data is retransmitted` is set to `Enabled: 3`,Microsoft Security Solutions (MSS),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `MSS: (TcpMaxDataRetransmissions) How many times unacknowledged data is retransmitted` is set to `Enabled: 3`,Microsoft Security Solutions (MSS),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Microsoft Peer-to-Peer Networking Services` is set to `Enabled`,Network Parameters (Host and Router),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off downloading of print drivers over HTTP` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off handwriting recognition error reporting` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Internet Connection Wizard if URL connection is referring to Microsoft.com` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Internet download for Web publishing and online ordering wizards` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Internet File Association service` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off printing over HTTP` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Registration if URL connection is referring to Microsoft.com` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Search Companion content file updates` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Turn off the ""Order Prints"" picture task` is set to `Enabled`",System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Turn off the ""Publish to Web"" task for files and folders` is set to `Enabled`",System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off the Windows Messenger Customer Experience Improvement Program` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Windows Customer Experience Improvement Program` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Windows Error Reporting` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Restrict Unauthenticated RPC clients` is set to `Enabled: Authenticated` (MS only),System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider` is set to `Disabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Enable/Disable PerfTrack` is set to `Disabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Enable Windows NTP Client` is set to `Enabled`,System management template (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off location` is set to `Enabled` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not allow COM port redirection` is set to `Enabled` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not allow LPT port redirection` is set to `Enabled` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not allow supported Plug and Play device redirection` is set to `Enabled` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Set time limit for active but idle Remote Desktop Services sessions` is set to `Enabled: 15 minutes or less` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Set time limit for disconnected sessions` is set to `Enabled: 1 minute` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `No auto-restart with logged on users for scheduled automatic updates installations` is set to 'Disabled',Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow Remote Shell Access` is set to `Disabled` ,Windows component (computer),low,Failed
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Maximum password age` is set to '60 or fewer days, but not 0' ",Password Policy,high,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Store passwords using reversible encryption` is set to `Disabled`,Password Policy,high,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Access Credential Manager as a trusted caller` is set to 'No One' ,User rights assignment,high,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Add workstations to domain` is set to 'Administrators' (DC only),User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Adjust memory quotas for a process` is set to 'Administrators, LOCAL SERVICE, NETWORK SERVICE' ",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Configure `Allow log on through Remote Desktop Services`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Change the system time` is set to 'Administrators, LOCAL SERVICE' ",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Change the time zone` is set to 'Administrators, LOCAL SERVICE' ",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Create a pagefile` is set to 'Administrators',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Create a token object` is set to 'No One' 
Default Value:No one.",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Create global objects` is set to 'Administrators, LOCAL SERVICE, NETWORK SERVICE, SERVICE'",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Create permanent shared objects` is set to 'No One',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Configure `Create symbolic links`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `debug_programs` is set to 'Administrators',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Enable computer and user accounts to be trusted for delegation`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Force shutdown from a remote system` is set to 'Administrators',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Generate security audits` is set to 'LOCAL SERVICE, NETWORK SERVICE, SERVICE'",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Increase scheduling priority` is set to 'Administrators',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Load and unload device drivers` is set to 'Administrators',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Lock pages in memory` is set to 'No One',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Configure `Manage auditing and security log`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Modify an object label` is set to 'No One',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Modify firmware environment values` is set to 'Administrators',User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Perform volume maintenance tasks` is set to `Administrators`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Profile single process` is set to `Administrators`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Profile system performance` is set to `Administrators, NT SERVICE\WdiServiceHost`",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Replace a process level token` is set to `LOCAL SERVICE, NETWORK SERVICE`",User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Synchronize directory service data` is set to `No One`,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Take ownership of files or other objects` is set to `Administrators` ,User rights assignment,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Accounts: Guest account status` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Accounts: Limit local account use of blank passwords to console logon only' is set to 'Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Audit: Shut down system immediately if unable to log security audits` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Devices: Allowed to format and eject removable media` is set to `Administrators`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Devices: Prevent users from installing printer drivers` is set to `Enabled`,Security Options,medium,Success
